
Spine Attachment Pt Position X
 ==================== 
Spine Attachment Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
5970.49,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000002792,
5977.34,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000002792,
5975.81,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000002793,
5970.48,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000002793,
5994.04,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000002793,
5975.92,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000002794,
5975.71,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000002795,
5993.85,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000002796,
5975.34,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000002796,
5992.99,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000002797,
5973.77,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000002797,
5993,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000002798,
5992.28,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000002799,
5992.91,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000002800,
5993.18,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000002801,
5995.93,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000002802,
5995.47,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000002803,
5995.31,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000002804,
5994.31,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000002805,
5981.91,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000002806,
5981.85,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000002807,
5990.38,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000002808,
