
Spine Attachment Pt Position Z
 ==================== 
Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1398.2,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008494,
1392.16,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000008494,
1389.39,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008495,
1402.5,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008495,
1401.16,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008495,
1395.89,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008495,
1395.21,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008495,
1390.13,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008496,
1401.64,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008496,
1397.6,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008496,
1395.17,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008496,
1390.69,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008497,
1401.82,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008497,
1402.19,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008497,
1396.35,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008497,
1388.11,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008497,
1388.73,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008498,
1405.25,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008498,
1388.51,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008498,
1392.11,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000008498,
1406.92,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008498,
1394.86,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000008499,
1388.84,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008499,
1390.1,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008499,
1389.28,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008499,
1394.63,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000008500,
1388.65,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008500,
1388.66,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008500,
1390.19,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008500,
1393.3,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000008501,
1389.82,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008501,
1401.34,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008501,
1391.14,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008501,
1398.57,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008502,
1390.86,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008502,
1407.6,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008502,
1396.31,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008502,
1392.87,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008503,
1390,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008503,
1392.38,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000008503,
1399.57,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008503,
1401.37,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000008504,
1388.61,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008504,
1391.83,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000008505,
1389.17,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008505,
1389.79,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000008505,
1388.42,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000008506,
1390.76,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008506,
1388.94,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000008506,
1389.99,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008507,
1395.59,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000008507,
1391.07,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008507,
1391.13,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000008508,
1389.51,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008508,
1405.38,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008508,
1389.91,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000008508,
1405.3,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008509,
1390.58,µm,Spine,Spine Attachment Pt Position,12,7,1,,610000008509,
1389.63,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008509,
1392.86,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008509,
1399.41,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000008510,
1393.55,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008510,
1389.23,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008510,
1403.35,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000008511,
1387.72,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008511,
1391.76,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008511,
1391.88,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008512,
1394.52,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000008512,
1398.97,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008512,
1389.63,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008513,
1394.32,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008513,
1397.92,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008513,
1400.38,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000008514,
1397,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008515,
1401.05,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008515,
1396.65,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008516,
1405.37,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008516,
1398.6,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000008517,
1405.44,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008517,
1404.42,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008518,
1393.67,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000008518,
1395.17,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008519,
1389.08,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008519,
1395.11,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008520,
1390.37,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008520,
1400.06,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008521,
1400.71,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008522,
1400.68,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008523,
1400.69,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000008524,
1400.96,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008525,
1405.78,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008526,
1398.86,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000008527,
1397.87,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000008528,
1397.03,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008531,
1399.93,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008532,
1400.29,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008533,
1400.05,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008534,
1409,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008535,
1405.79,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008536,
1405.14,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008537,
1406.96,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008538,
1406.19,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008539,
1405.87,µm,Spine,Spine Attachment Pt Position,13,8,1,,610000008540,
1388.65,µm,Spine,Spine Attachment Pt Position,13,7,1,,610000008541,
1387.8,µm,Spine,Spine Attachment Pt Position,13,7,1,,610000008542,
1390.6,µm,Spine,Spine Attachment Pt Position,16,8,1,,610000008543,
1390.88,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000008545,
1388.38,µm,Spine,Spine Attachment Pt Position,19,9,1,,610000008546,
1401.41,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008547,
1402.38,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008548,
1390.05,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000008549,
