
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-20785.9,19131.8,1476.79,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005653,
-20786.8,19131.8,1476.44,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005654,
-20787.4,19131.8,1476.16,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005655,
-20762.1,19124.8,1478.56,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005658,
-20757.1,19126.6,1478.18,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005680,
-20786.2,19115.4,1480.12,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005684,
-20787.5,19132.8,1476.45,µm,Spine,Spine Attachment Pt Position,3,3,1,100000001,610000005376,
-20788,19132.1,1476.25,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005656,
-20788.7,19108.9,1478.47,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005657,
-20788,19109.5,1478.64,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005658,
-20788,19127.9,1477.37,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005668,
-20756.9,19116.2,1478.59,µm,Spine,Spine Attachment Pt Position,4,1,1,100000003,610000005379,
-20771.6,19116,1477.84,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000005679,
-20774.8,19121.7,1479.94,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000005153,
-20789.5,19127.2,1476.4,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000005276,
-20752.3,19108.9,1476.35,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000005278,
-20774.8,19122.1,1480.16,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000005316,
-20785.1,19132.3,1477.11,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000005652,
-20765.2,19121.6,1477.46,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000005671,
-20766.1,19121.4,1477.23,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000005672,
-20789.8,19128.4,1476.25,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000005124,
-20788.4,19111.7,1477.6,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000005243,
-20787,19127.8,1477.42,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000005247,
-20791.1,19129,1476.37,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000005412,
-20790.2,19112.5,1478.67,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005659,
-20788.8,19112.1,1478.56,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005660,
-20788.9,19109,1478.23,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000005655,
-20762.6,19127.3,1478.05,µm,Spine,Spine Attachment Pt Position,5,1,1,100000003,610000005217,
-20762.3,19127,1478.14,µm,Spine,Spine Attachment Pt Position,5,1,1,100000003,610000005220,
-20762.4,19127.1,1478.11,µm,Spine,Spine Attachment Pt Position,5,1,1,100000003,610000005434,
-20770.7,19113.6,1477.99,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000005681,
-20754.7,19128.3,1476.47,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000005366,
-20774.5,19124,1479.7,µm,Spine,Spine Attachment Pt Position,5,2,1,100000002,610000005481,
-20787.6,19136.9,1476.97,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000005665,
-20757.3,19128.8,1477.47,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000005677,
-20757.3,19128.8,1477.42,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000005678,
-20771,19116.7,1477.91,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000005680,
-20789.2,19137,1479.23,µm,Spine,Spine Attachment Pt Position,5,3,1,100000001,610000005236,
-20761.9,19128.1,1479.41,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000005389,
-20761.7,19127.8,1479.17,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000005400,
-20784.4,19133.3,1476.69,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005651,
-20761.5,19129.6,1479.87,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005660,
-20761.5,19127.3,1478.92,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005661,
-20761.4,19127.2,1478.9,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005662,
-20765.1,19128.6,1478.17,µm,Spine,Spine Attachment Pt Position,6,1,1,100000003,610000005346,
-20765.2,19128.6,1478.22,µm,Spine,Spine Attachment Pt Position,6,1,1,100000003,610000005370,
-20754.2,19113.9,1477.71,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000005653,
-20754.8,19114.5,1478.09,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000005654,
-20755,19114.6,1478.12,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000005655,
-20761,19110.3,1477.89,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000005651,
-20760.5,19110.5,1477.87,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000005652,
-20784,19133.5,1476.58,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000005261,
-20784,19133.4,1476.79,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005650,
-20786.7,19137.4,1477.2,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005664,
-20773.8,19125.3,1480.14,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005666,
-20769.7,19119.9,1479.51,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000005668,
-20769,19130,1478.43,µm,Spine,Spine Attachment Pt Position,7,1,1,100000003,610000005158,
-20766.3,19128.9,1478.55,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000005663,
-20768,19129.3,1478.24,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000005664,
-20752.8,19116.6,1480.05,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000005656,
-20791.5,19112.9,1476.78,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000005245,
-20778.7,19108,1477.27,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000005272,
-20790.9,19114,1476.66,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000005274,
-20793.7,19112.1,1477.46,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000005661,
-20752.3,19112.5,1478.51,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000005648,
-20792.2,19110.5,1476.23,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000005662,
-20792.2,19110.1,1476.34,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000005663,
-20752.8,19109,1477.7,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000005650,
-20755.6,19108.1,1477.24,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000005651,
-20769.3,19119.6,1478.52,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000005667,
-20769.2,19119.3,1478.96,µm,Spine,Spine Attachment Pt Position,8,4,1,100000002,610000005324,
-20775.8,19107.5,1478.12,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000005652,
-20770.1,19129.5,1479.77,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000005665,
-20776.8,19107.8,1480.05,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000005653,
