
Spine Attachment Pt Position Y
 ==================== 
Spine Attachment Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
15629.9,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000002855,
15624,µm,Spine,Spine Attachment Pt Position,8,5,1,100000002,610000002864,
15664.4,µm,Spine,Spine Attachment Pt Position,4,3,1,100000000,610000002872,
15656.5,µm,Spine,Spine Attachment Pt Position,5,5,1,100000000,610000002875,
15628.5,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000002879,
15637.9,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000002882,
15634.4,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000002900,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000002909,
15666.5,µm,Spine,Spine Attachment Pt Position,4,4,1,100000000,610000002921,
15658.3,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000002929,
15657.4,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000002932,
15656.4,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000002968,
15624.7,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000002974,
15634.6,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000002977,
15665.3,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000002982,
15657.7,µm,Spine,Spine Attachment Pt Position,3,4,1,100000001,610000002984,
15624.9,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000002995,
15633.8,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000003004,
15626.2,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000003012,
15625.7,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000003014,
15625.9,µm,Spine,Spine Attachment Pt Position,6,4,1,100000002,610000003017,
15627.1,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000003021,
15658.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000003024,
15635.4,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003026,
15656.5,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000003049,
15629.3,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000003057,
15624,µm,Spine,Spine Attachment Pt Position,7,4,1,100000002,610000003072,
15631.1,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000003084,
15633,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000003087,
15663.6,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000003101,
15624.1,µm,Spine,Spine Attachment Pt Position,8,5,1,100000002,610000003105,
15626.6,µm,Spine,Spine Attachment Pt Position,4,1,1,100000002,610000003109,
15659.9,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000003120,
15656.4,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000003126,
15662,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000003128,
15665,µm,Spine,Spine Attachment Pt Position,4,4,1,100000000,610000003131,
15629.1,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003133,
15659.6,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000003144,
15633.2,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003160,
15627.7,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000003163,
15662.8,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000003172,
15629.8,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003178,
15624.8,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000003181,
15636.9,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003184,
15663.5,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000003198,
15662.5,µm,Spine,Spine Attachment Pt Position,3,3,1,100000001,610000003212,
15629.8,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003217,
15630.2,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003219,
15634.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003230,
15656.8,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000003237,
15634.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003242,
15628.1,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000003244,
15660.6,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000003248,
15630.2,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003250,
15660.2,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000003253,
15659.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000003264,
15627.6,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000003268,
15630.9,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000003284,
15634.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003287,
15629.1,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003289,
15628.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003300,
15630.3,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003311,
15624.4,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000003313,
15661.3,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000003350,
15630.1,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003358,
15630.9,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003361,
15656.7,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000003363,
15636.3,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003372,
15662.4,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003380,
15638,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003382,
15634.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003386,
15662,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000003388,
15661.4,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000003396,
15634,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003417,
15660,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000003421,
15625.1,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000003426,
15634.1,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003434,
15662.2,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003436,
15624.4,µm,Spine,Spine Attachment Pt Position,8,5,1,100000002,610000003450,
15664.1,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000003463,
15622.6,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000003467,
15634,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000003470,
15663.7,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000003472,
15625.7,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000003527,
15629,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000003531,
15634.6,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003537,
15634,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003541,
15661.8,µm,Spine,Spine Attachment Pt Position,5,3,1,100000001,610000003547,
15637.2,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000003549,
15636.4,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003553,
15629.9,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000003556,
15630,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003563,
15661.1,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003577,
15630.2,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003580,
15631.9,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003582,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000003588,
15623.2,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000003594,
15635.2,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003614,
15660.9,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000003616,
15637.6,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000003618,
15630.6,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003622,
15664,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000003630,
15624.6,µm,Spine,Spine Attachment Pt Position,7,4,1,100000002,610000003636,
15659.7,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000003647,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000003651,
15662,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000003658,
15626.1,µm,Spine,Spine Attachment Pt Position,6,4,1,100000002,610000003682,
15637.2,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003691,
15634.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003700,
15656.6,µm,Spine,Spine Attachment Pt Position,5,5,1,100000000,610000003702,
15630.1,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003704,
15657.9,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000003709,
15629.7,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003719,
15630.3,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003723,
15660.7,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000003728,
15634.6,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000003747,
15656,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000003750,
15634.3,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003752,
15624.9,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000003757,
15632.4,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003789,
15629.4,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003798,
15632.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003800,
15635.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003802,
15631.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003807,
15626.8,µm,Spine,Spine Attachment Pt Position,6,4,1,100000002,610000003814,
15638.3,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000003825,
15662.3,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000003827,
15623.7,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000003835,
15637.6,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003838,
15659.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000003844,
15632,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003850,
15664.1,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000003855,
15623.5,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000003860,
15655,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000003862,
15631.5,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003870,
15630.1,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003875,
15630.7,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003880,
15660.7,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000003903,
15662.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000003919,
15632,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003933,
15626.3,µm,Spine,Spine Attachment Pt Position,6,4,1,100000002,610000003956,
15664,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000003959,
15637.1,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000003961,
15630.5,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003970,
15634.3,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000003972,
15632.7,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000003979,
15660.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000004004,
15656.4,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000004009,
15636.3,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000004011,
15633,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000004031,
15634.9,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000004036,
15631.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000004049,
15635.1,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000004051,
15658,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000004053,
15631,µm,Spine,Spine Attachment Pt Position,1,1,1,100000002,610000004066,
15664,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000004085,
15635,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000004091,
15659.4,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000004106,
15633.4,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000004116,
15659.5,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000004132,
15633.7,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000004147,
15634.8,µm,Spine,Spine Attachment Pt Position,0,1,1,100000002,610000004186,
15624.7,µm,Spine,Spine Attachment Pt Position,7,5,1,100000002,610000004221,
15663,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004562,
15663.3,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004563,
15624.2,µm,Spine,Spine Attachment Pt Position,8,6,1,,610000004563,
15663.3,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004564,
15625.5,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000004564,
15662,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004565,
15624.5,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000004565,
15662.1,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004566,
15624.7,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000004566,
15662.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004567,
15625.5,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000004567,
15663.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004568,
15626.6,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000004568,
15662.1,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004569,
15627.1,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000004569,
15663.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004570,
15662,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004570,
15627.3,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000004570,
15661.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004571,
15661.8,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004571,
15628.6,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004571,
15661.5,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004572,
15630.5,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004572,
15661.2,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004573,
15661.4,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004573,
15659.9,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004574,
15631.1,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004574,
15661.1,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004574,
15660.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004575,
15660.7,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004575,
15633.6,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004576,
15660.5,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004576,
15660.2,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004577,
15658.3,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004578,
15660.3,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004578,
15658.4,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004579,
15660.2,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004579,
15658.7,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004580,
15660.1,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004580,
15629.1,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004580,
15659.8,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004581,
15658.9,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004582,
15664.7,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004582,
15630.3,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004582,
15663.7,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004583,
15657,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004583,
15632,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004584,
15657.2,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004584,
15663.4,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004585,
15657.3,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004585,
15632,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004586,
15633.2,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004587,
15660.1,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004587,
15632.4,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004588,
15659.6,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004588,
15661.6,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004588,
15634,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004589,
15661.8,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004589,
15659,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004590,
15634.6,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004590,
15662.8,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004591,
15634.7,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004591,
15657.9,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004592,
15662.1,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004592,
15634.9,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004592,
15657.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004593,
15657.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004594,
15661.7,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004594,
15634.6,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004595,
15661.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004595,
15656.9,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004595,
15634.6,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004596,
15664.2,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004596,
15634.1,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004597,
15663.9,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004597,
15656.9,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004597,
15633.4,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004598,
15656.9,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004598,
15657.2,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000004599,
15633.4,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004599,
15662.8,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004599,
15633.6,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004600,
15660,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004600,
15633.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004601,
15660.3,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004601,
15633,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004602,
15660.4,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004602,
15655.2,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004603,
15660.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004603,
15631.9,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004604,
15654.5,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004604,
15660.8,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004604,
15632,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004605,
15654.2,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004605,
15660.7,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004605,
15632.1,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004606,
