
Spine Attachment Pt Position Y
 ==================== 
Spine Attachment Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20229.4,µm,Spine,Spine Attachment Pt Position,7,5,1,100000001,610000003152,
20231.5,µm,Spine,Spine Attachment Pt Position,7,5,1,100000001,610000003160,
20217,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003412,
20219.2,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003414,
20221.4,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003415,
20222.5,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003416,
20231.3,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003417,
20232.3,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003418,
20232,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003419,
20230.3,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003421,
20228.7,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003422,
20227.7,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003423,
20227.4,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003424,
20228.1,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003425,
20226.1,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003426,
20223.7,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003427,
20225.3,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003428,
20225.6,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003430,
20222,µm,Spine,Spine Attachment Pt Position,,,1,100000002,610000003431,
20233,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000003433,
20230.9,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003434,
20230.9,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003435,
20231.2,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003436,
20231.8,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003437,
20232.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003438,
20234.9,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000003439,
20232,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000003440,
20231.9,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000003442,
20223,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003443,
20229.2,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000003444,
20229.9,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000003445,
20228.9,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000003446,
20229.3,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000003447,
20230.4,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000003448,
20230.3,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000003449,
20230.1,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000003450,
20229.9,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003451,
20230.8,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000003452,
20229,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003453,
20231.2,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003454,
20231.6,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000003455,
20227.4,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003456,
20231.3,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003457,
20233.1,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000003458,
20232.3,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000003460,
20232.3,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000003461,
20232.3,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003462,
20231.9,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000003463,
20232.5,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000003464,
20232.7,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000003465,
20233.2,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000003466,
20236.7,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000003467,
20234.7,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000003468,
20243.7,µm,Spine,Spine Attachment Pt Position,20,7,1,,610000003469,
20242.2,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000003470,
20242,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000003471,
20241.8,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000003472,
20240.2,µm,Spine,Spine Attachment Pt Position,18,7,1,,610000003473,
20237.9,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000003474,
20237.6,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000003475,
20230.3,µm,Spine,Spine Attachment Pt Position,17,4,1,,610000003476,
