
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1813.07,19942.9,1448.61,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000006194,
1812.5,19946.3,1456.63,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000006195,
1812.47,19939.8,1465.55,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000006198,
1878.16,19921.6,1445.01,µm,Spine,Spine Attachment Pt Position,11,7,1,,610000006220,
1880.2,19929.3,1455.55,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000006223,
1878.33,19916.6,1443.95,µm,Spine,Spine Attachment Pt Position,12,8,1,100000001,610000005925,
1880.37,19932,1442.39,µm,Spine,Spine Attachment Pt Position,12,8,1,,610000006218,
1878.93,19929.4,1442.98,µm,Spine,Spine Attachment Pt Position,12,8,1,,610000006219,
1810.13,19939.6,1446.2,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000006192,
1793.09,19930.7,1452.75,µm,Spine,Spine Attachment Pt Position,14,1,1,,610000006191,
1888.62,19926.5,1453.91,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000006224,
1888.56,19926.7,1455.22,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000006225,
1888.49,19926.8,1455.69,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000006226,
1815.61,19869.6,1452.21,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000005708,
1851.97,19931.1,1452.32,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000005890,
1829.37,19938.8,1443.96,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000005993,
1786.95,19863,1462.5,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000005999,
1833.3,19936.3,1444.74,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000006184,
1829.84,19938.7,1444.17,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000006185,
1825.75,19939.7,1445.97,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000006186,
1840.61,19941.2,1452.26,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000006204,
1850.52,19931.3,1451.94,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000006212,
1784.56,19909.6,1455.4,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000005766,
1844.79,19940.1,1449.23,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000005813,
1844.64,19940.1,1449.41,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000005847,
1839.37,19921.4,1443.91,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000005934,
1784.74,19910,1455.67,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000006181,
1848.77,19939.4,1447.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000006205,
1839.46,19921.5,1444.61,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000006229,
1808.47,19866.3,1450.08,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000006181,
1827.97,19939,1449.18,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000006183,
1816,19851.3,1454.22,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000006188,
1782.76,19862.1,1462.09,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000006197,
1823.89,19939.9,1446.55,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000005880,
1786.08,19860.2,1463.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000006196,
1838.26,19919.7,1446.7,µm,Spine,Spine Attachment Pt Position,3,3,1,100000001,610000005971,
1849.67,19943.1,1447.5,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000006206,
1850.54,19944.2,1447.21,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000006207,
1836.9,19920.8,1442.58,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000006228,
1838.91,19921,1446.04,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000006235,
1838.76,19920.8,1446.22,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000006236,
1851.98,19938.6,1454.97,µm,Spine,Spine Attachment Pt Position,3,4,1,100000001,610000005678,
1825.51,19872.4,1454.38,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000006185,
1824.04,19942.9,1451.28,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000006187,
1824.01,19942.5,1452.01,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000006188,
1823.59,19941.5,1453.36,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000006189,
1784.07,19925.8,1454.35,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000006185,
1792.46,19880.3,1455.33,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000006194,
1838.45,19916.2,1448.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000006239,
1781.61,19912.9,1460.37,µm,Spine,Spine Attachment Pt Position,4,4,1,100000003,610000005868,
1803.31,19915.4,1448.67,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000006186,
1840.85,19920.5,1446.9,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000006234,
1780.55,19911.7,1459.57,µm,Spine,Spine Attachment Pt Position,4,5,1,100000003,610000005819,
1840.15,19920.7,1445.16,µm,Spine,Spine Attachment Pt Position,4,5,1,,610000006233,
1820.96,19850,1460.25,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000005704,
1791.01,19921,1458.07,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000006182,
1791.14,19920.7,1457.88,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000006183,
1859.61,19938.5,1450.53,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000006214,
1842.44,19913.8,1448.95,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000006242,
1857.96,19909,1449.43,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000006243,
1858.79,19907.9,1449.13,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000006244,
1830.28,19946.1,1462.92,µm,Spine,Spine Attachment Pt Position,5,4,1,100000001,610000005823,
1834.65,19948.7,1462.06,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000006182,
1862.21,19931,1453.27,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000006215,
1776.75,19911.5,1457.7,µm,Spine,Spine Attachment Pt Position,5,5,1,100000003,610000005800,
1840.49,19920.2,1444.89,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000006232,
1780.5,19868.4,1457.06,µm,Spine,Spine Attachment Pt Position,6,2,1,100000002,610000005690,
1830.98,19875.3,1455.28,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000006187,
1820.43,19850.6,1451.38,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000006189,
1818.22,19937.4,1455.69,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000006190,
1867.25,19938.5,1446.37,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000005954,
1807.04,19889.9,1452.21,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000006193,
1773.53,19860,1459.19,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000006199,
1859.99,19906.1,1448.48,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000006245,
1787.26,19884.9,1454.44,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000006188,
1855.17,19896.2,1447.53,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000006246,
1841.53,19913.2,1442.46,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000006231,
1778.32,19923.9,1450.58,µm,Spine,Spine Attachment Pt Position,7,2,1,100000003,610000005809,
1803.49,19850.9,1454.5,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000006181,
1817.41,19938.4,1452.03,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000006199,
1801.29,19849.3,1457.31,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000005776,
1801.15,19849.1,1457.14,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000006182,
1802.36,19851.1,1456.59,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000006183,
1810.32,19889.2,1455.06,µm,Spine,Spine Attachment Pt Position,7,4,1,100000002,610000005845,
1797.07,19852,1457.78,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006184,
1809.58,19888.7,1453.94,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006192,
1869.75,19937.7,1447.43,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006213,
1826.98,19910.3,1445.37,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006238,
1832.66,19903.8,1450.21,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006240,
1853.08,19892.5,1448.06,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000006247,
1778.48,19886.4,1448.66,µm,Spine,Spine Attachment Pt Position,7,5,1,100000002,610000005730,
1829.09,19911.8,1443.58,µm,Spine,Spine Attachment Pt Position,7,5,1,100000001,610000005833,
1778.86,19884.7,1450.88,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000006187,
1866.07,19934.2,1454.95,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000006217,
1828.82,19911.9,1443.72,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000006237,
1813.99,19941.3,1453.48,µm,Spine,Spine Attachment Pt Position,8,1,1,,610000006196,
1789.53,19883.2,1448.8,µm,Spine,Spine Attachment Pt Position,8,3,1,100000002,610000005959,
1789.6,19882.6,1447.16,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000006189,
1789.53,19882.6,1447.64,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000006191,
1813.68,19899.5,1456.98,µm,Spine,Spine Attachment Pt Position,8,4,1,100000002,610000005918,
1867.2,19926.9,1460.41,µm,Spine,Spine Attachment Pt Position,8,5,1,100000001,610000005695,
1791.42,19850,1455.76,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000006185,
1867.84,19926.3,1462.15,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000006216,
1813.39,19932.2,1443.64,µm,Spine,Spine Attachment Pt Position,9,2,1,100000001,610000005988,
1813.63,19932.5,1443.93,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000006200,
1813.25,19932,1443.33,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000006201,
1849.54,19911.5,1446.25,µm,Spine,Spine Attachment Pt Position,9,6,1,100000001,610000005902,
1850.15,19911.4,1446.12,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000006230,
