
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-20770.2,18993.2,1477.45,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000005732,
-20769.3,18991.8,1478.42,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000005106,
-20760.4,19001.2,1478.42,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000005292,
-20769.3,19027.6,1479.05,µm,Spine,Spine Attachment Pt Position,1,1,1,100000003,610000005352,
-20769.3,18991.5,1478.5,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000005522,
-20761.9,19000.8,1477.59,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000005723,
-20761.5,19000.9,1477.77,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000005724,
-20776.4,18994.6,1479.06,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000005155,
-20769.5,18992.4,1478.15,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000005260,
-20776.2,18994.5,1479,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000005403,
-20760.2,19001.7,1476.14,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000005540,
-20775.8,18994.4,1479.04,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000005726,
-20777.3,18994.8,1479.4,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000005727,
-20761.1,19004.9,1477.54,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000005730,
-20777.7,18995.4,1476.14,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000005731,
-20758.3,18989.6,1480,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000005708,
-20758.7,18989,1479.53,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000005709,
-20774.7,19011.4,1479.81,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000005715,
-20772.3,19005.1,1479.75,µm,Spine,Spine Attachment Pt Position,10,4,1,100000000,610000005085,
-20759,18989.2,1478.49,µm,Spine,Spine Attachment Pt Position,10,4,1,100000001,610000005341,
-20770.9,19006.7,1479.52,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000005705,
-20759.2,18988.8,1479.67,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000005707,
-20772.9,18988.6,1480.15,µm,Spine,Spine Attachment Pt Position,10,6,1,100000001,610000005109,
-20773.4,18989.9,1480.52,µm,Spine,Spine Attachment Pt Position,10,6,1,100000001,610000005257,
-20768.5,19015.7,1478.37,µm,Spine,Spine Attachment Pt Position,10,6,1,100000000,610000005275,
-20772.9,18988.7,1480.17,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000005718,
-20772.9,18987.6,1479.9,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000005719,
-20773.8,19010,1477.51,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000005711,
-20773.1,19012.4,1476.96,µm,Spine,Spine Attachment Pt Position,11,3,1,100000000,610000005333,
-20772.8,19013.2,1476.47,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000005713,
-20773.1,19012.5,1476.93,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000005714,
-20756.9,18985.2,1478.61,µm,Spine,Spine Attachment Pt Position,11,4,1,100000001,610000005162,
-20757,18985,1478.97,µm,Spine,Spine Attachment Pt Position,11,4,1,100000001,610000005408,
-20775.7,19010,1477.13,µm,Spine,Spine Attachment Pt Position,12,3,1,100000000,610000005092,
-20756.2,18984.6,1479.1,µm,Spine,Spine Attachment Pt Position,12,3,1,100000001,610000005196,
-20755.2,18984.2,1478.9,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000005706,
-20775.9,19010.4,1477.16,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000005710,
-20772.4,19013.6,1476.4,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000005712,
-20752.1,18987.2,1479.47,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000005703,
-20752.5,18987.1,1479.54,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000005704,
-20752.9,18987.2,1479.47,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000005705,
-20772.4,18986,1479.38,µm,Spine,Spine Attachment Pt Position,12,6,1,100000001,610000005192,
-20767.2,19017.8,1479.07,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000005698,
-20777.8,19012.1,1477.96,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000005709,
-20778.3,19011.2,1477.45,µm,Spine,Spine Attachment Pt Position,13,4,1,100000000,610000005400,
-20772.4,18984.9,1479.08,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000005720,
-20772.5,18984,1479.25,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000005721,
-20774.5,18982.1,1480.31,µm,Spine,Spine Attachment Pt Position,14,6,1,100000001,610000005096,
-20773.7,18982.3,1480.03,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000005722,
-20770.8,18981.5,1479.37,µm,Spine,Spine Attachment Pt Position,15,7,1,100000001,610000005461,
-20768.8,18990.7,1478.59,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000005698,
-20783.8,18982.4,1477.17,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000005707,
-20760.1,19001.4,1479.39,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000005725,
-20763.4,18998.9,1477.74,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000005219,
-20769.7,19026.1,1479.88,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000005246,
-20763.2,19005.4,1477.83,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000005314,
-20763,18999.7,1477.78,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000005386,
-20767.7,18991.2,1478.91,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000005697,
-20786.3,18986.7,1477.07,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000005701,
-20773,19027.7,1478.12,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000005702,
-20763.5,18998.3,1477.62,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000005722,
-20769.2,19026,1478.35,µm,Spine,Spine Attachment Pt Position,2,3,1,100000003,610000005171,
-20768.8,19026.3,1479.11,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000005703,
-20782.4,18982.8,1477.42,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000005706,
-20781.5,18983.4,1476.15,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000005427,
-20759,19001.3,1479.09,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000005520,
-20759.2,19005.9,1476.94,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005731,
-20759.1,19006,1476.93,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000005732,
-20771.1,19024.2,1477.12,µm,Spine,Spine Attachment Pt Position,3,3,1,100000003,610000005143,
-20789.1,18990.1,1477.26,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000005153,
-20787.6,18989.3,1477.14,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000005248,
-20774.6,19026.5,1477.36,µm,Spine,Spine Attachment Pt Position,3,3,1,100000003,610000005420,
-20788.9,18990,1477.19,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005702,
-20770.5,19024.7,1477.62,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000005705,
-20769.5,19026.4,1477.63,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000005704,
-20783.8,18985,1477.3,µm,Spine,Spine Attachment Pt Position,4,1,1,100000002,610000005141,
-20782.3,18985,1477.79,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000005699,
-20785.1,18984.8,1476.93,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000005700,
-20755.5,18999.7,1479.35,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000005726,
-20758.5,18999.6,1480.49,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000005138,
-20758.4,18999.5,1480.5,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000005216,
-20757.5,19007.9,1477.44,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000005734,
-20766.7,18999.8,1479,µm,Spine,Spine Attachment Pt Position,4,3,1,100000000,610000005160,
-20785,18991.4,1477.95,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005703,
-20784.6,18992.2,1477.99,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005705,
-20771.1,19023.9,1476.78,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005706,
-20766.3,18999.6,1478.84,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005716,
-20764.3,18999.7,1477.51,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005717,
-20763.9,19000,1477.48,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000005719,
-20771.6,19024.3,1476.52,µm,Spine,Spine Attachment Pt Position,4,4,1,100000003,610000005294,
-20763.4,18999.8,1476.62,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000005720,
-20763.2,18999.9,1476.92,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000005721,
-20765.9,19005.4,1477.3,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000005392,
-20780.6,18981.8,1477.05,µm,Spine,Spine Attachment Pt Position,5,2,1,100000002,610000005496,
-20755.4,19010.6,1478.37,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000005733,
-20750.9,19006.9,1477.03,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000005089,
-20750.7,19006.8,1477.07,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000005151,
-20782.6,18993.5,1478.46,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000005227,
-20764,19006.3,1477.53,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000005311,
-20764.4,18982.3,1479.09,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005699,
-20766.5,18986.3,1479.85,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005700,
-20751,19006.9,1477,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000005735,
-20766.4,18989.4,1479.6,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000005701,
-20781,18983,1479.01,µm,Spine,Spine Attachment Pt Position,6,2,1,100000002,610000005298,
-20765.8,18988.3,1478.5,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000005384,
-20781.1,18983.5,1478.85,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000005698,
-20754.1,18999.3,1477.55,µm,Spine,Spine Attachment Pt Position,6,3,1,100000000,610000005101,
-20768.2,18983.3,1476.96,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000005127,
-20768,18981.8,1476.77,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000005377,
-20765.5,18988.4,1477.14,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005712,
-20765.7,18988.3,1477.28,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005714,
-20765.8,18988.2,1477.53,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005715,
-20768.1,18983.3,1476.94,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000005717,
-20767.8,19005.2,1477.01,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000005703,
-20768.1,19006.2,1477.89,µm,Spine,Spine Attachment Pt Position,7,2,1,100000000,610000005483,
-20767.2,19005.7,1477.49,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000005704,
-20766.3,19012.1,1477.8,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000005145,
-20766.2,19011.9,1477.87,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000005322,
-20766.1,19011.8,1477.91,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000005699,
-20754.5,18997.6,1477.3,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000005727,
-20769.4,19004.8,1476.72,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000005702,
-20755,18997.2,1477.11,µm,Spine,Spine Attachment Pt Position,8,3,1,100000000,610000005169,
-20776.5,18981.3,1478.06,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000005697,
-20761.8,18988.4,1476.76,µm,Spine,Spine Attachment Pt Position,8,4,1,100000001,610000005296,
-20768.7,18981.6,1477.33,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000005716,
-20771,19007.8,1478.29,µm,Spine,Spine Attachment Pt Position,9,2,1,100000000,610000005487,
-20770.5,19007.6,1478.29,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000005706,
-20771.1,19007.9,1478.32,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000005707,
-20772.7,19009.8,1478.68,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000005708,
-20759.5,18988.1,1478.87,µm,Spine,Spine Attachment Pt Position,9,3,1,100000001,610000005198,
-20759.3,18988.2,1478.95,µm,Spine,Spine Attachment Pt Position,9,3,1,100000001,610000005284,
-20755.5,18996.8,1477.19,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000005728,
-20766.1,19015.4,1478.33,µm,Spine,Spine Attachment Pt Position,9,4,1,100000000,610000005202,
-20773.7,18987.4,1478.46,µm,Spine,Spine Attachment Pt Position,9,5,1,100000001,610000005200,
-20767.8,19014.8,1478.33,µm,Spine,Spine Attachment Pt Position,9,5,1,100000000,610000005277,
